0,0.088581
0,-0.027866
0,-0.026541
0,0.088348
0,-0.015728
0,0.11861
0,0.01251
0,0.0024694
0,-0.02145
1,1.0791
0,-0.011193
0,-0.036835
0,-0.038491
0,0.070958
0,-0.0046063
0,0.0033258
0,0.0031901
0,-0.0085247
0,0.031878
0,0.016392
0,-0.020842
1,0.75569
0,-0.03864
0,-0.020463
0,0.025638
0,-0.042184
0,-0.028707
0,-0.024787
1,0.95726
0,-0.027075
0,0.025168
0,0.036546
0,0.0071271
0,-0.027236
0,-0.0093141
0,-0.03718
0,0.079768
0,0.029671
0,0.09622
0,-0.040901
1,0.97966
0,-0.028965
0,0.11142
0,-0.042319
0,0.13934
0,-0.015872
0,2.819e-05
0,0.024638
0,-0.044872
0,0.086964
0,0.048087
0,0.0067819
0,-0.027495
0,0.097451
0,0.20046
0,0.062516
0,0.0022729
0,-0.0016914
0,0.049334
0,-0.032982
0,-0.0021193
1,0.97439
0,0.038738
0,-0.029046
0,0.010201
0,0.095174
0,0.01799
0,-0.020872
0,0.027009
0,0.015359
0,0.15666
0,0.0051223
0,0.074384
0,0.80961
0,0.054779
0,0.010459
0,0.0022423
0,-0.042626
0,-0.029491
0,0.01185
0,-0.035989
0,0.018185
0,-0.036348
0,0.15157
0,0.0068629
0,-0.038064
0,0.036808
0,0.018587
0,-0.027787
1,1.023
1,0.98963
0,-0.027284
0,-0.030497
1,1.1539
0,0.0006357
0,-0.019026
0,0.16711
0,-0.00018089
0,-0.03468
0,-0.017455
0,0.046716
0,0.020656
0,-0.028894
0,0.031607
0,0.049106
0,-0.0040861
0,0.055636
0,0.014458
1,0.99196
0,-0.025701
0,-0.019204
0,-0.015246
0,0.0055538
0,0.10259
0,0.0019867
0,-0.016621
0,0.0043564
1,0.8376
0,-0.0090557
0,0.027663
0,-0.021904
0,-0.042591
0,-0.032661
1,0.95377
1,0.27572
1,0.61895
0,0.27471
0,0.11272
0,-0.040314
0,-0.041529
0,0.1869
0,-0.040181
0,-0.037707
0,-0.033125
0,-0.00034636
0,-0.0043238
0,-0.038574
0,0.057463
0,0.047002
0,-0.009198
0,-0.029026
0,0.12862
0,-0.028529
0,0.049515
0,-0.021467
0,-0.033476
0,0.068257
0,0.041322
1,0.32146
0,0.010849
0,0.052032
0,0.022224
0,0.020823
0,-0.040174
0,-0.009167
0,0.098105
0,-0.0019272
0,-0.019476
0,-0.033656
1,0.82224
1,1.1629
0,0.098007
0,-0.027501
0,0.079169
0,-0.0059027
0,0.0092228
0,0.022112
0,0.0073135
0,-0.038755
0,0.088948
0,-0.022113
0,-0.032228
0,0.095833
0,0.0082648
0,0.016871
0,0.14664
1,0.9937
0,0.016807
0,-0.033671
0,-0.017719
0,0.0015073
0,0.012765
0,-0.022245
0,-0.0037647
0,-0.041948
0,-0.0077864
0,-0.0071386
0,-0.00094364
0,0.010632
0,-0.037446
0,-0.024519
0,-0.0016343
0,0.019852
0,-0.03196
1,0.84785
0,-0.016713
1,1.1821
0,0.010223
1,0.67776
0,-0.042176
0,0.044168
0,0.087684
0,0.024329
0,0.0077254
0,0.054628
0,-0.013814
0,0.13942
0,-0.0039471
0,-0.034237
0,-0.0076965
0,-0.0057164
1,0.84856
0,0.040682
1,1.1772
0,0.10009
1,1.1655
0,0.10234
1,0.4644
0,-0.00043544
0,-0.038712
1,1.1143
0,0.0091174
0,-0.019191
0,-0.022937
1,1.1602
1,0.92634
0,0.0038883
0,-0.042107
0,0.0029476
1,0.90775
0,-0.018358
1,0.47187
1,1.1152
0,-0.038717
0,-0.041519
0,-0.036563
1,1.0321
1,0.951
1,0.8566
0,-0.018009
0,-0.0013605
0,-0.021127
0,-0.038391
0,-0.033091
0,-0.042519
0,-0.025679
0,-0.031494
0,0.017035
0,-0.0058028
0,-0.040414
1,0.95098
0,0.17381
